,CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,AveMonthSpend,Age
8565,20574,Brett,Patel,Curieweg 2,München,Hamburg,Germany,80074,1 (11) 500 555-0176,1954-11-14,Partial College,Professional,M,M,1,4,4,4,166658,0,151,23356 days 16:06:03.046956000
8566,20575,Stacey,Cai,6183 Pinecrest Rd.,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0184,1954-03-15,High School,Professional,F,M,1,2,5,5,134198,1,102,23600 days 16:06:03.046956000
8567,20576,Johnathan,Kapoor,797 Seascape Circle,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0174,1954-06-26,High School,Professional,M,S,0,2,5,5,168094,1,155,23497 days 16:06:03.046956000
8568,20577,Sheila,Romero,4864 A St.,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0181,1954-11-27,High School,Professional,F,M,1,2,5,5,133191,0,105,23343 days 16:06:03.046956000
8569,20578,Martin,Kapoor,"40, rue des Bouchers",Paris,Seine (Paris),France,75002,1 (11) 500 555-0115,1953-03-01,Bachelors ,Management,M,M,0,3,4,4,115484,1,145,23979 days 16:06:03.046956000
8570,20579,Alexandra,King,"55, rue de Longchamp",Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0118,1953-09-02,Partial College,Professional,F,M,1,4,4,4,110526,1,92,23794 days 16:06:03.046956000
8571,20580,Ernest,Huang,"28bis, boulevard du Montparnasse",Paris,Seine (Paris),France,75013,1 (11) 500 555-0126,1952-03-15,Partial College,Professional,M,S,1,2,1,4,112659,0,90,24330 days 16:06:03.046956000
8572,20581,Ruth,Sanchez,"23, rue de Linois",Sèvres,Hauts de Seine,France,92310,1 (11) 500 555-0195,1952-11-15,Partial College,Professional,F,M,0,2,1,4,103320,0,64,24085 days 16:06:03.046956000
8573,20583,Kristen,Wang,Am Kreuz 123,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0120,1951-09-20,High School,Professional,F,M,1,2,1,4,80492,1,60,24507 days 16:06:03.046956000
8574,20584,Molly,Schmidt,Auf der Krone 4224,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0144,1951-04-26,Partial College,Professional,F,S,1,2,5,5,131589,1,96,24654 days 16:06:03.046956000
8575,20585,Emily,Lee,9600 Sweeney Road,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0118,1951-05-19,High School,Professional,F,M,1,3,5,5,127468,1,98,24631 days 16:06:03.046956000
8576,20586,Clayton,Zhao,"996, rue Maillard",Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0161,1950-10-17,High School,Management,M,M,1,3,1,4,133370,1,97,24845 days 16:06:03.046956000
8577,20587,Shannon,Johnston,"21, avenue de l´ Union Centrale",Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0191,1950-10-27,Partial College,Management,M,M,1,4,4,4,118782,1,137,24835 days 16:06:03.046956000
8578,20588,Nancy,Raman,4295 Bentley St.,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0116,1950-03-25,Partial College,Management,F,M,1,4,5,5,127359,1,101,25051 days 16:06:03.046956000
8579,20589,Mackenzie,Rogers,"57, rue Lafayette",Roubaix,Nord,France,59100,1 (11) 500 555-0111,1949-11-27,High School,Management,F,M,1,3,1,5,108536,0,66,25169 days 16:06:03.046956000
8580,20590,Todd,Zhang,Marienplatz 25,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0119,1949-03-19,Partial College,Management,M,M,1,4,4,4,121519,0,139,25422 days 16:06:03.046956000
8581,20591,Kara,Tang,Heiderweg 4982,München,Hamburg,Germany,80074,1 (11) 500 555-0172,1949-03-16,High School,Management,F,M,1,3,5,5,120110,1,100,25425 days 16:06:03.046956000
8582,20592,Jorge,Liu,399 Orange Street,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0195,1949-09-21,High School,Management,M,M,1,4,5,5,162086,1,165,25236 days 16:06:03.046956000
8583,20593,Joel,Jordan,"21, avenue de la Gare",Les Ulis,Essonne,France,91940,1 (11) 500 555-0154,1948-10-23,High School,Management,M,M,1,4,1,5,117551,0,95,25569 days 16:06:03.046956000
8584,20595,Karla,Andersen,"65, boulevard Tremblay",Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0181,1948-05-02,High School,Management,F,S,1,4,1,5,109200,1,59,25743 days 16:06:03.046956000
8585,20596,Janet,Ramos,2815 Poor Ridge Court,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0159,1948-08-17,Bachelors ,Professional,F,M,1,4,5,5,141063,1,103,25636 days 16:06:03.046956000
8586,20597,Carly,Beck,"2454, rue Lamarck",Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0188,1947-10-26,Partial High School,Skilled Manual,F,M,0,2,0,5,86657,0,50,25932 days 16:06:03.046956000
8587,20598,Jackson,Powell,Heiderplatz 918,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0150,1947-05-21,Partial High School,Professional,M,M,1,0,5,5,130119,0,161,26090 days 16:06:03.046956000
8588,20599,Kyle,Wang,5404 Panoramic Ave,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0131,1947-06-12,High School,Management,M,M,0,4,5,5,164874,1,162,26068 days 16:06:03.046956000
8589,20600,Dennis,Hu,2383 Mt. Davidson Court,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0120,1975-01-28,Bachelors ,Professional,M,S,0,2,0,0,130393,0,80,15976 days 16:06:03.046956000
8590,20601,Carrie,Munoz,5558 Kaitlin Pl.,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0120,1976-04-08,Bachelors ,Professional,F,M,1,3,0,0,88041,0,49,15540 days 16:06:03.046956000
8591,20602,Casey,Moreno,557 Diver Way,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0142,1976-08-27,Bachelors ,Professional,M,S,0,3,0,0,95336,1,76,15399 days 16:06:03.046956000
8592,20603,Henry,Sullivan,4429 Pine Creek Way,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0186,1976-01-03,Bachelors ,Professional,M,S,1,3,0,0,92270,0,70,15636 days 16:06:03.046956000
8593,20604,Harold,Martinez,4302 Oakleaf Ct.,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0159,1974-04-13,Bachelors ,Professional,M,S,0,4,0,0,105926,1,74,16266 days 16:06:03.046956000
8594,20605,Kevin,Yang,6155 Vista Oak Dr,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0152,1975-02-03,Bachelors ,Professional,M,S,1,3,0,0,145271,1,79,15970 days 16:06:03.046956000
8595,20606,Jocelyn,Coleman,756 Palm Dr,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0137,1974-07-26,Bachelors ,Professional,F,M,1,4,0,0,85856,0,50,16162 days 16:06:03.046956000
8596,20607,Donna,Raje,2341 Lindley Ct,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0115,1974-10-19,Bachelors ,Professional,F,S,1,3,0,0,97724,1,53,16077 days 16:06:03.046956000
8597,20609,Fernando,Bryant,1790 Holton Court,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0160,1973-04-05,High School,Management,M,M,1,2,5,5,110733,1,156,16639 days 16:06:03.046956000
8598,20610,Jessie,Zhou,537 Panoramic Avenue,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0155,1973-03-10,Partial College,Management,M,M,1,3,5,5,144584,1,162,16665 days 16:06:03.046956000
8599,20611,Carla,Sullivan,4976 Norris Court,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0162,1973-10-19,Partial College,Management,F,M,0,3,5,5,128168,1,106,16442 days 16:06:03.046956000
8600,20612,Colin,Yang,3230 Virginia Hills,Seaford,Victoria,Australia,3198,1 (11) 500 555-0158,1973-05-01,Partial College,Management,M,M,1,3,5,5,170456,1,168,16613 days 16:06:03.046956000
8601,20613,Lindsay,Raje,9856 Gonzalez Ct.,Townsville,Queensland,Australia,4810,1 (11) 500 555-0162,1973-10-14,Partial College,Management,F,M,1,3,5,5,132210,1,104,16447 days 16:06:03.046956000
8602,20614,Gregory,Shan,2801 San Ramon Road,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0188,1973-07-05,Partial College,Management,M,S,1,3,5,5,170868,1,152,16548 days 16:06:03.046956000
8603,20616,Kristi,Serrano,8027 Blue Cr,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0148,1973-02-12,Partial High School,Professional,F,S,1,4,5,5,136125,1,95,16691 days 16:06:03.046956000
8604,20617,Chloe,Johnson,8966 Keywood Ct,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0112,1972-05-28,High School,Management,F,S,1,3,5,5,100495,1,87,16951 days 16:06:03.046956000
8605,20618,Marie,Rubio,3563 Mulberry,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0123,1971-07-15,Bachelors ,Professional,F,S,1,4,0,0,100866,0,51,17269 days 16:06:03.046956000
8606,20619,Maurice,Raji,8831 Cloverleaf Circle,Seaford,Victoria,Australia,3198,1 (11) 500 555-0115,1971-05-11,Bachelors ,Professional,M,S,0,4,0,0,124964,1,77,17334 days 16:06:03.046956000
8607,20620,Victoria,Cook,6526 Edie Ct.,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0167,1971-02-04,Bachelors ,Professional,F,S,0,3,0,0,117638,0,55,17430 days 16:06:03.046956000
8608,20622,Jerome,Suarez,5585 Antone Court,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0193,1972-07-03,Partial High School,Professional,M,M,1,4,5,5,165475,1,165,16915 days 16:06:03.046956000
8609,20623,Ruth,Garcia,4210 Band Court,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0197,1972-06-01,High School,Management,F,M,1,4,5,5,141908,1,105,16947 days 16:06:03.046956000
8610,20624,Deborah,Shan,1162 Park Glenn,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0159,1971-04-15,High School,Management,F,S,1,3,5,5,105293,1,94,17360 days 16:06:03.046956000
8611,20625,Rafael,Yuan,7393 N Ranchford Court,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0156,1971-05-13,High School,Management,M,M,1,3,5,5,107730,1,156,17332 days 16:06:03.046956000
8612,20626,Jarrod,Sara,7820 S. Rising Ave,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0141,1971-02-14,High School,Management,M,M,1,4,5,5,118780,1,160,17420 days 16:06:03.046956000
8613,20628,Rodney,Gutierrez,6841 Monti Dr.,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0187,1970-11-25,Partial High School,Professional,M,S,1,4,5,5,154167,1,159,17501 days 16:06:03.046956000
8614,20629,Bonnie,Raje,8162 Olympic Dr.,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0112,1970-03-02,Partial High School,Professional,F,M,1,4,5,5,127683,1,108,17769 days 16:06:03.046956000
8615,20631,Gerald,Dominguez,4998 Tahoe Place,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0171,1970-10-16,Bachelors ,Professional,M,S,1,4,5,5,174337,1,154,17541 days 16:06:03.046956000
8616,20632,Marcus,Stewart,4900 La Salle St.,Victoria,British Columbia,Canada,V8V,233-555-0162,1964-08-05,Partial College,Professional,M,S,1,1,3,4,110791,1,122,19804 days 16:06:03.046956000
8617,20634,Stephanie,Bryant,5651 San Benito Drive,Seattle,Washington,United States,98104,741-555-0155,1964-08-07,Partial College,Professional,F,M,1,0,2,5,108514,1,73,19802 days 16:06:03.046956000
8618,20635,Nathan,Young,4935 Balhan Drive,Walla Walla,Washington,United States,99362,365-555-0181,1964-05-09,Bachelors ,Management,M,M,1,4,2,3,164666,1,119,19892 days 16:06:03.046956000
8619,20637,John,Brown,1283 Cowell Rd.,Daly City,California,United States,94015,186-555-0112,1956-06-10,Partial College,Professional,M,M,1,1,2,3,101171,0,108,22782 days 16:06:03.046956000
8620,20638,Thomas,Collins,6299 Bourton Ct.,Downey,California,United States,90241,540-555-0118,1956-08-11,Partial College,Professional,M,S,1,2,0,3,126515,0,81,22720 days 16:06:03.046956000
8621,20639,Emily,Ross,6261 Amador Ct.,Woodburn,Oregon,United States,97071,125-555-0125,1956-06-19,Partial College,Professional,F,M,0,0,2,3,95836,0,76,22773 days 16:06:03.046956000
8622,20640,Noah,Turner,4858 Charlotte Ave,El Cajon,California,United States,92020,142-555-0112,1956-06-01,Partial College,Professional,M,M,0,0,1,2,110285,0,94,22791 days 16:06:03.046956000
8623,20641,Isabella,Robinson,3532 St. Andrews Drive,Long Beach,California,United States,90802,130-555-0131,1956-02-23,Partial College,Professional,F,S,1,0,1,2,96982,0,57,22890 days 16:06:03.046956000
8624,20642,Patricia,Prasad,2947 Vine Lane,Beaverton,Oregon,United States,97005,101-555-0161,1956-11-04,Partial College,Professional,F,S,1,1,1,2,96181,0,60,22635 days 16:06:03.046956000
8625,20643,Abigail,Patterson,324 Woodbury Place,Imperial Beach,California,United States,91932,132-555-0110,1934-01-15,Bachelors ,Management,F,M,1,1,0,4,112045,0,52,30964 days 16:06:03.046956000
8626,20644,Patrick,Brooks,4480 Armstrong Rd.,National City,California,United States,91950,972-555-0145,1934-02-17,Graduate Degree,Management,M,S,0,3,2,2,174604,0,95,30931 days 16:06:03.046956000
8627,20645,Xavier,Stewart,5900 Cleveland Rd.,Tacoma,Washington,United States,98403,590-555-0190,1972-03-07,Graduate Degree,Skilled Manual,M,M,1,0,0,1,105854,0,82,17033 days 16:06:03.046956000
8628,20646,Ryan,Chen,5457 Chrislend Court,Woodburn,Oregon,United States,97071,493-555-0113,1972-05-24,Graduate Degree,Skilled Manual,M,M,1,0,0,1,101963,0,79,16955 days 16:06:03.046956000
8629,20647,Jared,Bailey,4330 Reliz Valley Road,Concord,California,United States,94519,150-555-0162,1972-01-15,Graduate Degree,Professional,M,M,1,0,0,1,100817,0,83,17085 days 16:06:03.046956000
8630,20648,Jordan,Mitchell,8646 Olivera,La Jolla,California,United States,92806,393-555-0162,1972-12-02,Graduate Degree,Professional,M,M,1,0,0,1,113967,0,82,16763 days 16:06:03.046956000
8631,20649,Natalie,Ramirez,3200 Wren Ave.,San Gabriel,California,United States,91776,191-555-0178,1972-06-13,Graduate Degree,Professional,F,S,1,0,0,2,95912,1,51,16935 days 16:06:03.046956000
8632,20650,Bryan,Gray,3852 Northridge Dr.,Colma,California,United States,94014,178-555-0147,1970-01-24,Bachelors ,Skilled Manual,M,M,1,0,1,1,56326,0,90,17806 days 16:06:03.046956000
8633,20651,Timothy,Cooper,3331 Buchanan St.,Westminster,British Columbia,Canada,V3L 1H4,912-555-0115,1970-08-23,Bachelors ,Skilled Manual,M,M,1,0,1,1,59194,0,85,17595 days 16:06:03.046956000
8634,20652,Amanda,Scott,3465 Fitzpatrick Drive,Seattle,Washington,United States,98104,605-555-0150,1970-01-06,Bachelors ,Skilled Manual,F,M,1,0,1,1,43382,1,52,17824 days 16:06:03.046956000
8635,20653,Jessica,White,3095 Wildewood Dr.,San Carlos,California,United States,94070,522-555-0124,1970-03-04,Bachelors ,Skilled Manual,F,M,1,0,1,1,52021,0,56,17767 days 16:06:03.046956000
8636,20654,Taylor,Murphy,3805 Halfmoon Court,Novato,California,United States,94947,556-555-0130,1970-05-07,Bachelors ,Skilled Manual,F,M,1,0,1,1,52311,1,54,17703 days 16:06:03.046956000
8637,20656,Marcus,Perry,8501 Second Ave.,Sooke,British Columbia,Canada,V0,237-555-0115,1970-04-21,Graduate Degree,Professional,M,M,1,0,0,1,113696,1,82,17719 days 16:06:03.046956000
8638,20657,Blake,Russell,866 San Tanderz Dr.,Newport Beach,California,United States,92625,516-555-0137,1969-06-25,Bachelors ,Skilled Manual,M,S,1,0,2,2,71431,1,94,18019 days 16:06:03.046956000
8639,20658,Kaylee,Campbell,5 View Dr.,Concord,California,United States,94519,113-555-0189,1971-02-12,Graduate Degree,Professional,F,M,1,0,0,2,104036,0,56,17422 days 16:06:03.046956000
8640,20659,Xavier,Baker,5271 St. George Court,Imperial Beach,California,United States,91932,943-555-0190,1971-03-07,Graduate Degree,Professional,M,M,1,0,0,3,130758,0,86,17399 days 16:06:03.046956000
8641,20660,Christina,Cox,9741 Limeridge Drive,Puyallup,Washington,United States,98371,480-555-0190,1969-10-19,Graduate Degree,Professional,F,M,1,0,0,1,103377,0,55,17903 days 16:06:03.046956000
8642,20661,Taylor,Diaz,9277 Country View Lane,Burbank,California,United States,91502,856-555-0125,1969-10-07,Graduate Degree,Professional,F,M,1,0,0,1,105238,0,55,17915 days 16:06:03.046956000
8643,20662,Taylor,Perry,5670 Bel Air Dr.,Milwaukie,Oregon,United States,97222,937-555-0134,1968-12-14,Bachelors ,Skilled Manual,F,M,1,0,2,2,82486,0,70,18212 days 16:06:03.046956000
8644,20665,James,Evans,4123 Lakehurst Dr.,Oak Bay,British Columbia,Canada,V8P,726-555-0110,1968-08-21,Bachelors ,Skilled Manual,M,S,1,1,2,2,97988,1,98,18327 days 16:06:03.046956000
8645,20666,Lacey,Rai,5692 Gill Drive,Berkeley,California,United States,94704,172-555-0161,1968-10-07,Bachelors ,Skilled Manual,F,S,1,1,2,2,64604,1,58,18280 days 16:06:03.046956000
8646,20667,Jodi,Pal,9635 Rock Oak Road,Bremerton,Washington,United States,98312,901-555-0178,1968-12-27,Bachelors ,Skilled Manual,F,S,1,1,2,2,76408,1,63,18199 days 16:06:03.046956000
8647,20668,Eric,Rothenberg,9277 Country View Lane,Concord,California,United States,94519,326-555-0100,1968-10-07,Bachelors ,Skilled Manual,F,S,0,1,2,2,83781,1,64,18280 days 16:06:03.046956000
8648,20669,Rachel,Ross,4519 Sequoia Drive,Shawnee,British Columbia,Canada,V9B 5T2,792-555-0116,1967-04-07,Bachelors ,Professional,F,S,1,1,0,0,42459,1,45,18829 days 16:06:03.046956000
8649,20670,Julia,Cox,1362 Geary Road,Victoria,British Columbia,Canada,V8V,647-555-0111,1970-03-12,Graduate Degree,Professional,F,M,1,0,0,1,84431,1,52,17759 days 16:06:03.046956000
8650,20671,Ronald,Sanchez,182 Perry Way,Berkeley,California,United States,94704,187-555-0159,1970-02-13,Graduate Degree,Professional,M,M,1,0,0,4,124634,0,85,17786 days 16:06:03.046956000
8651,20672,Fernando,Ross,4002 Fawn Glen Circle,Concord,California,United States,94519,816-555-0117,1970-03-07,Graduate Degree,Professional,M,S,1,0,0,4,113181,0,77,17764 days 16:06:03.046956000
8652,20673,Dylan,Washington,2296 Rapallo Lane,Novato,California,United States,94947,524-555-0198,1970-10-23,Graduate Degree,Professional,M,M,1,0,0,4,119855,0,87,17534 days 16:06:03.046956000
8653,20674,Samuel,Butler,8986 Hummingbird Ct,Bellingham,Washington,United States,98225,886-555-0112,1967-02-26,Bachelors ,Skilled Manual,M,S,0,1,2,2,75329,1,99,18869 days 16:06:03.046956000
8654,20675,Natalie,Martin,1788 Camino Verde,Lake Oswego,Oregon,United States,97034,764-555-0123,1967-11-02,Bachelors ,Skilled Manual,F,S,0,1,2,2,52101,1,58,18620 days 16:06:03.046956000
8655,20676,Carlos,Parker,22 Fillet Ave.,Beverly Hills,California,United States,90210,937-555-0143,1966-09-21,Bachelors ,Skilled Manual,M,M,1,0,3,3,108456,1,122,19027 days 16:06:03.046956000
8656,20677,Trinity,Bailey,2 Raymond Dr,Grossmont,California,United States,91941,195-555-0117,1966-08-13,Bachelors ,Skilled Manual,F,S,1,0,3,3,74928,1,75,19066 days 16:06:03.046956000
8657,20678,Martha,Lin,8422 Castle Rock,Burbank,California,United States,91502,112-555-0161,1966-03-27,Bachelors ,Skilled Manual,F,S,1,1,3,3,93524,1,75,19205 days 16:06:03.046956000
8658,20679,Dakota,Jenkins,6711 Frayne Ct.,Burnaby,British Columbia,Canada,V3J 6Z3,997-555-0196,1966-05-14,Graduate Degree,Professional,M,M,1,0,0,0,105469,1,84,19157 days 16:06:03.046956000
8659,20680,Ashley,Anderson,1867 Buchanan Rd.,Port Hammond,British Columbia,Canada,V6B 3P7,883-555-0115,1966-07-19,Graduate Degree,Professional,F,S,1,0,0,0,107278,1,50,19091 days 16:06:03.046956000
8660,20681,Walter,Moreno,3413 Sequoia Woods Pl.,Burlingame,California,United States,94010,508-555-0110,1969-04-28,Graduate Degree,Professional,M,S,1,2,5,5,112385,1,146,18077 days 16:06:03.046956000
8661,20682,John,Davis,6011 Driftwood Dr.,Grossmont,California,United States,91941,595-555-0117,1969-10-16,Graduate Degree,Professional,M,M,1,0,0,2,145994,0,92,17906 days 16:06:03.046956000
8662,20683,Amanda,Mitchell,9636 Gatter Court,Imperial Beach,California,United States,91932,142-555-0190,1969-08-21,Graduate Degree,Professional,F,M,1,0,0,3,112886,0,53,17962 days 16:06:03.046956000
8663,20684,Olivia,Lee,4778 Geary Road,La Jolla,California,United States,92806,725-555-0167,1969-01-28,Graduate Degree,Professional,F,M,1,0,0,3,108172,0,52,18167 days 16:06:03.046956000
8664,20685,Mariah,Powell,6011 Lindenwood Drive,Bellflower,California,United States,90706,395-555-0118,1965-01-01,Bachelors ,Professional,F,M,0,1,0,0,59073,0,53,19655 days 16:06:03.046956000
8665,20686,Lucas,Nelson,8634 Valley Blvd.,Los Angeles,California,United States,90012,152-555-0143,1965-04-07,Bachelors ,Professional,M,S,1,1,0,0,70959,0,73,19559 days 16:06:03.046956000
8666,20687,Rebecca,Campbell,9750 W. Watson Court,Lake Oswego,Oregon,United States,97034,318-555-0114,1965-02-04,Bachelors ,Professional,F,S,0,1,0,0,59949,1,44,19621 days 16:06:03.046956000
8667,20688,Steven,Ramirez,5046 Queens Road,Everett,Washington,United States,98201,677-555-0129,1965-09-11,Bachelors ,Skilled Manual,M,M,1,1,3,3,53402,1,111,19402 days 16:06:03.046956000
8668,20690,Nathaniel,Torres,4062 Highland Circle,San Gabriel,California,United States,91776,850-555-0132,1965-11-04,Bachelors ,Skilled Manual,M,M,1,2,3,3,61510,1,110,19348 days 16:06:03.046956000
8669,20691,Eduardo,Smith,3424 Rambling Lane,Langley,British Columbia,Canada,V3A 4R2,577-555-0129,1965-02-14,Graduate Degree,Professional,M,M,1,0,0,0,114580,0,86,19611 days 16:06:03.046956000
8670,20692,John,Lewis,8321 Marina Lakes Dr.,Oakland,California,United States,94611,399-555-0132,1965-12-06,Graduate Degree,Professional,M,M,1,0,0,0,113264,1,86,19316 days 16:06:03.046956000
8671,20693,Zachary,Perry,5545 Clown Court,Yakima,Washington,United States,98901,375-555-0149,1965-09-10,Graduate Degree,Professional,M,S,0,1,0,0,115558,1,74,19403 days 16:06:03.046956000
8672,20694,Daniel,Anderson,3330 Hawes Street,N. Vancouver,British Columbia,Canada,V7L 4J4,984-555-0147,1964-04-12,Bachelors ,Skilled Manual,M,M,1,2,4,4,97986,1,143,19919 days 16:06:03.046956000
8673,20695,Joshua,Brown,181 Gainsborough Drive,Grossmont,California,United States,91941,238-555-0117,1964-02-08,Bachelors ,Skilled Manual,M,M,1,2,4,4,80133,1,137,19983 days 16:06:03.046956000
8674,20696,Ethan,Gonzales,9592 Adelia Court,Corvallis,Oregon,United States,97330,640-555-0132,1964-06-21,Bachelors ,Skilled Manual,M,M,0,2,4,4,83903,1,138,19849 days 16:06:03.046956000
8675,20697,Stefanie,Schmidt,1147 Delta Way,Beverly Hills,California,United States,90210,311-555-0181,1964-12-26,Bachelors ,Skilled Manual,F,M,1,3,4,4,79427,1,88,19661 days 16:06:03.046956000
8676,20698,Darren,Chandra,6130 Alderwood Lane,Chula Vista,California,United States,91910,567-555-0149,1964-03-19,Bachelors ,Skilled Manual,M,M,1,3,4,4,96866,1,141,19943 days 16:06:03.046956000
8677,20699,Hunter,Wang,3478 Glenwood Dr,National City,California,United States,91950,142-555-0199,1964-02-13,Bachelors ,Skilled Manual,M,S,0,2,2,4,94315,1,107,19978 days 16:06:03.046956000
8678,20700,Marcus,Scott,4292 Oak Street,Bellflower,California,United States,90706,156-555-0159,1964-08-02,Bachelors ,Skilled Manual,M,M,1,2,2,4,103318,1,108,19807 days 16:06:03.046956000
8679,20701,Liz,Anderson,5884 Blue Ridge,Coronado,California,United States,92118,130-555-0119,1964-07-23,Bachelors ,Skilled Manual,F,S,0,2,2,4,69597,0,59,19817 days 16:06:03.046956000
8680,20702,Oscar,Ross,7104 Roland Ct.,Oakland,California,United States,94611,176-555-0134,1963-09-08,Bachelors ,Skilled Manual,M,S,0,2,2,4,96341,1,107,20136 days 16:06:03.046956000
8681,20703,Seth,White,6573 Helene Court,Portland,Oregon,United States,97205,662-555-0125,1963-05-26,Bachelors ,Professional,M,S,1,2,2,4,115418,1,109,20241 days 16:06:03.046956000
8682,20704,Shane,Rodriguez,9670 Walnut Pl.,Beaverton,Oregon,United States,97005,404-555-0143,1963-02-21,Bachelors ,Professional,M,M,1,2,2,4,98672,1,114,20335 days 16:06:03.046956000
8683,20705,Kevin,Roberts,4893 Kiska Court,Glendale,California,United States,91203,708-555-0117,1968-09-02,Bachelors ,Professional,M,M,0,1,0,0,93111,0,73,18315 days 16:06:03.046956000
8684,20707,Danielle,Stewart,1163 Bella Vista,Santa Monica,California,United States,90401,801-555-0130,1968-01-08,Bachelors ,Professional,F,S,0,1,0,0,85936,0,55,18553 days 16:06:03.046956000
8685,20708,Devin,Thompson,618 Oak Street,Langley,British Columbia,Canada,V3A 4R2,681-555-0150,1963-09-10,Bachelors ,Professional,M,S,1,3,2,4,96194,1,104,20134 days 16:06:03.046956000
8686,20709,Samuel,Evans,3522 B Wildbrook Ct.,Mill Valley,California,United States,94941,120-555-0194,1963-06-12,Bachelors ,Professional,M,M,0,1,0,0,97609,1,85,20224 days 16:06:03.046956000
8687,20710,Andres,Raje,6296 Elmonte Drive,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0183,1974-11-08,Bachelors ,Skilled Manual,M,M,1,0,1,1,72791,0,91,16057 days 16:06:03.046956000
8688,20711,Ebony,Sanz,4817 Crow St.,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0192,1974-01-05,Bachelors ,Skilled Manual,F,M,1,0,1,1,65620,0,58,16364 days 16:06:03.046956000
8689,20712,Colin,Huang,4833 Kirkwood Drive,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0165,1974-07-21,Bachelors ,Skilled Manual,M,M,1,0,1,1,58500,0,91,16167 days 16:06:03.046956000
8690,20713,Kathleen,Gill,3951 Panoramic Avenue,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0180,1972-09-16,Partial High School,Manual,F,S,0,2,0,0,16983,0,39,16840 days 16:06:03.046956000
8691,20714,Christine,Beck,5841 Longview Rd.,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0185,1972-07-16,Partial High School,Manual,F,S,0,2,0,0,26630,1,38,16902 days 16:06:03.046956000
8692,20715,Henry,Kapoor,Hauptstr 6035,Bonn,Nordrhein-Westfalen,Germany,53131,1 (11) 500 555-0121,1972-06-22,Partial High School,Manual,M,S,0,2,0,0,24418,0,61,16926 days 16:06:03.046956000
8693,20718,Ricky,Ruiz,7304 Mt. Palomar Pl.,Bury,England,United Kingdom,PE17,1 (11) 500 555-0158,1972-12-24,High School,Manual,M,S,1,1,0,0,54051,0,69,16741 days 16:06:03.046956000
8694,20719,Lawrence,Alvarez,Am Karlshof 2462,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0145,1972-08-20,High School,Manual,M,S,0,1,0,0,41350,0,63,16867 days 16:06:03.046956000
8695,20721,Hailey,Perry,514 Rambling Lane,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0170,1971-07-09,Partial High School,Manual,F,S,1,2,0,0,22769,0,45,17275 days 16:06:03.046956000
